时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),运动航向角(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 20:09:39.323,COM5, 2024-08-16 20:09:40.799, -0.045, 0.059, 1.006, 0.000, -0.183, 5.432, -7.520, 3.433, 29.306,,,, 28.09,,, 108.648336, 34.258313, 18.019, 331.620, 387.200,,,,,,,,,
 20:09:39.416,COM5, 2024-08-16 20:09:40.899, 0.000, 0.016, 0.978, -1.160, -2.563, 4.395, -7.625, 3.373, 29.778,,,, 28.10,,, 108.648336, 34.258313, 18.019, 331.620, 387.200,,,,,,,,,
 20:09:39.524,COM5, 2024-08-16 20:09:40.979, 0.037, -0.036, 1.025, 1.648, -1.648, 4.272, -7.679, 3.263, 30.207,,,, 28.07,,, 108.648336, 34.258313, 18.019, 331.620, 387.200,,,,,,,,,
 20:09:39.617,COM5, 2024-08-16 20:09:41.100, -0.011, 0.049, 0.887, -0.610, 0.122, 4.089, -7.493, 3.224, 30.641,,,, 28.12,,, 108.648330, 34.258321, 18.075, 330.520, 387.200,,,,,,,,,
 20:09:39.710,COM5, 2024-08-16 20:09:41.200, -0.054, -0.022, 1.050, -3.967, 0.427, 2.502, -7.718, 3.318, 30.970,,,, 28.10,,, 108.648325, 34.258329, 18.112, 329.570, 387.300,,,,,,,,,
 20:09:39.819,COM5, 2024-08-16 20:09:41.320, -0.010, -0.039, 1.122, 0.854, -0.916, 2.319, -7.861, 3.296, 31.190,,,, 28.10,,, 108.648325, 34.258329, 18.112, 329.570, 387.300,,,,,,,,,
 20:09:39.912,COM5, 2024-08-16 20:09:41.420, -0.031, 0.072, 0.955, -1.892, -0.488, 2.686, -7.784, 3.296, 31.470,,,, 28.10,,, 108.648320, 34.258336, 18.260, 328.970, 387.300,,,,,,,,,
 20:09:40.021,COM5, 2024-08-16 20:09:41.500, 0.019, -0.064, 1.087, 0.244, -1.099, 2.197, -8.031, 3.230, 31.701,,,, 28.09,,, 108.648320, 34.258336, 18.260, 328.970, 387.300,,,,,,,,,
 20:09:40.115,COM5, 2024-08-16 20:09:41.600, 0.009, 0.044, 0.912, 2.014, 0.000, 2.441, -7.745, 3.186, 31.959,,,, 28.10,,, 108.648314, 34.258344, 18.186, 328.430, 387.300,,,,,,,,,
 20:09:40.208,COM5, 2024-08-16 20:09:41.655, -0.026, -0.005, 1.024, -2.869, 1.038, 1.282, -7.811, 3.263, 32.151,,,, 28.09,,, 108.648314, 34.258344, 18.186, 328.430, 387.300,,,,,,,,,
 20:09:40.317,COM5, 2024-08-16 20:09:41.789, 0.020, -0.022, 1.076, 2.258, -1.221, 1.648, -7.976, 3.323, 32.278,,,, 28.07,,, 108.648311, 34.258347, 17.982, 328.170, 387.300,,,,,,,,,
 20:09:40.410,COM5, 2024-08-16 20:09:41.904, -0.024, 0.087, 0.882, 0.183, -0.549, 1.587, -7.657, 3.268, 32.465,,,, 28.12,,, 108.648308, 34.258351, 17.982, 327.970, 387.300,,,,,,,,,
 20:09:40.519,COM5, 2024-08-16 20:09:42.004, -0.028, -0.023, 1.069, -3.296, -0.183, 0.916, -7.822, 3.257, 32.580,,,, 28.09,,, 108.648303, 34.258358, 17.964, 327.660, 387.300,,,,,,,,,
 20:09:40.611,COM5, 2024-08-16 20:09:42.104, 0.007, -0.035, 1.053, 0.183, -0.183, 1.587, -7.817, 3.235, 32.717,,,, 28.07,,, 108.648303, 34.258358, 17.964, 327.660, 387.300,,,,,,,,,
 20:09:40.720,COM5, 2024-08-16 20:09:42.185, 0.026, 0.035, 0.914, 0.854, -0.549, 1.587, -7.707, 3.246, 32.888,,,, 28.05,,, 108.648303, 34.258358, 17.964, 327.660, 387.300,,,,,,,,,
 20:09:40.814,COM5, 2024-08-16 20:09:42.305, -0.002, -0.017, 1.026, 0.183, 0.122, 1.343, -7.855, 3.323, 33.019,,,, 28.09,,, 108.648297, 34.258365, 18.019, 327.380, 387.300,,,,,,,,,
 20:09:40.908,COM5, 2024-08-16 20:09:42.405, -0.022, 0.031, 1.011, 0.061, -0.732, 1.282, -7.778, 3.290, 33.151,,,, 28.10,,, 108.648291, 34.258372, 17.982, 327.080, 387.300,,,,,,,,,
 20:09:41.017,COM5, 2024-08-16 20:09:42.505, -0.003, 0.020, 0.992, -0.671, -0.122, 1.038, -7.630, 3.246, 33.283,,,, 28.09,,, 108.648291, 34.258372, 17.982, 327.080, 387.300,,,,,,,,,
 20:09:41.110,COM5, 2024-08-16 20:09:42.590, 0.011, -0.022, 1.029, -0.854, -0.183, 0.793, -7.712, 3.214, 33.365,,,, 28.09,,, 108.648291, 34.258372, 17.982, 327.080, 387.300,,,,,,,,,
 20:09:41.203,COM5, 2024-08-16 20:09:42.709, 0.033, -0.001, 0.977, 2.319, -0.122, 0.671, -7.674, 3.230, 33.448,,,, 28.12,,, 108.648285, 34.258380, 17.964, 326.810, 387.300,,,,,,,,,
 20:09:41.313,COM5, 2024-08-16 20:09:42.809, 0.035, 0.000, 0.997, -1.587, -0.671, 0.000, -7.641, 3.197, 33.481,,,, 28.09,,, 108.648280, 34.258387, 18.038, 326.630, 387.400,,,,,,,,,
 20:09:41.406,COM5, 2024-08-16 20:09:42.909, -0.004, -0.013, 1.022, -0.610, -0.244, 0.000, -7.778, 3.170, 33.475,,,, 28.09,,, 108.648280, 34.258387, 18.038, 326.630, 387.400,,,,,,,,,
 20:09:41.515,COM5, 2024-08-16 20:09:42.989, -0.028, 0.033, 0.961, 0.977, 0.732, 0.488, -7.657, 3.148, 33.503,,,, 28.05,,, 108.648280, 34.258387, 18.038, 326.630, 387.400,,,,,,,,,
 20:09:41.608,COM5, 2024-08-16 20:09:43.110, 0.007, -0.015, 1.040, -1.648, 0.061, -0.366, -7.668, 3.170, 33.514,,,, 28.12,,, 108.648274, 34.258394, 18.001, 326.570, 387.400,,,,,,,,,
 20:09:41.702,COM5, 2024-08-16 20:09:43.210, 0.049, -0.007, 1.018, 0.610, -0.916, -0.610, -7.828, 3.131, 33.453,,,, 28.09,,, 108.648268, 34.258402, 17.890, 326.520, 387.400,,,,,,,,,
 20:09:41.813,COM5, 2024-08-16 20:09:43.310, 0.017, 0.035, 0.953, 0.793, 0.366, -0.183, -7.773, 3.093, 33.525,,,, 28.07,,, 108.648268, 34.258402, 17.890, 326.520, 387.400,,,,,,,,,
 20:09:41.906,COM5, 2024-08-16 20:09:43.395, -0.004, -0.018, 1.019, 0.916, 0.610, -0.488, -7.811, 3.148, 33.492,,,, 28.10,,, 108.648268, 34.258402, 17.890, 326.520, 387.400,,,,,,,,,
 20:09:41.998,COM5, 2024-08-16 20:09:43.444, -0.019, 0.012, 1.008, 0.793, -0.793, -0.732, -7.762, 3.142, 33.360,,,, 28.09,,, 108.648262, 34.258409, 17.927, 326.620, 387.400,,,,,,,,,
 20:09:42.108,COM5, 2024-08-16 20:09:43.580, -0.004, 0.004, 0.990, -0.854, -0.061, -0.427, -7.668, 3.065, 33.300,,,, 28.12,,, 108.648259, 34.258412, 17.982, 326.660, 387.400,,,,,,,,,
 20:09:42.201,COM5, 2024-08-16 20:09:43.680, -0.004, -0.019, 1.021, -1.160, 0.244, -0.549, -7.822, 3.038, 33.234,,,, 28.10,,, 108.648256, 34.258416, 17.982, 326.730, 387.400,,,,,,,,,
 20:09:42.309,COM5, 2024-08-16 20:09:43.794, 0.050, -0.001, 1.024, 0.916, -0.366, -0.610, -7.800, 3.021, 33.179,,,, 28.10,,, 108.648256, 34.258416, 17.982, 326.730, 387.400,,,,,,,,,
 20:09:42.402,COM5, 2024-08-16 20:09:43.894, -0.007, 0.030, 0.929, -0.488, 0.183, -0.610, -7.729, 2.988, 33.113,,,, 28.12,,, 108.648250, 34.258424, 18.038, 326.830, 387.400,,,,,,,,,
 20:09:42.497,COM5, 2024-08-16 20:09:43.979, -0.007, -0.025, 1.070, -0.427, -0.488, -1.099, -7.822, 2.999, 33.036,,,, 28.09,,, 108.648250, 34.258424, 18.038, 326.830, 387.400,,,,,,,,,
 20:09:42.606,COM5, 2024-08-16 20:09:44.079, -0.035, 0.012, 0.970, 0.793, -0.122, -0.793, -7.614, 2.884, 32.943,,,, 28.09,,, 108.648245, 34.258431, 17.964, 326.950, 387.400,,,,,,,,,
 20:09:42.698,COM5, 2024-08-16 20:09:44.195, 0.048, -0.029, 1.062, -0.305, 0.244, -1.221, -7.592, 2.851, 32.838,,,, 28.09,,, 108.648245, 34.258431, 17.964, 326.950, 387.400,,,,,,,,,
 20:09:42.807,COM5, 2024-08-16 20:09:44.295, 0.031, -0.043, 1.014, 3.113, 0.977, -1.221, -7.657, 2.873, 32.712,,,, 28.10,,, 108.648239, 34.258438, 17.908, 327.130, 387.400,,,,,,,,,
 20:09:42.900,COM5, 2024-08-16 20:09:44.380, 0.023, 0.045, 0.904, -0.427, 0.000, -1.648, -7.449, 2.867, 32.552,,,, 28.09,,, 108.648239, 34.258438, 17.908, 327.130, 387.400,,,,,,,,,
 20:09:43.010,COM5, 2024-08-16 20:09:44.500, 0.030, -0.057, 1.045, -1.526, 0.549, -1.648, -7.581, 2.813, 32.382,,,, 28.12,,, 108.648233, 34.258446, 17.945, 327.380, 387.400,,,,,,,,,
 20:09:43.104,COM5, 2024-08-16 20:09:44.600, -0.009, 0.007, 0.982, 0.793, 0.427, -1.831, -7.646, 2.818, 32.212,,,, 28.09,,, 108.648228, 34.258453, 17.816, 327.720, 387.400,,,,,,,,,
 20:09:43.196,COM5, 2024-08-16 20:09:44.700, 0.005, -0.019, 0.973, -1.709, 0.427, -1.526, -7.619, 2.813, 32.047,,,, 28.09,,, 108.648228, 34.258453, 17.816, 327.720, 387.400,,,,,,,,,
 20:09:43.305,COM5, 2024-08-16 20:09:44.779, -0.016, -0.077, 1.041, -1.282, 0.000, -1.526, -7.811, 2.807, 31.893,,,, 28.07,,, 108.648228, 34.258453, 17.816, 327.720, 387.400,,,,,,,,,
 20:09:43.398,COM5, 2024-08-16 20:09:44.879, 0.056, 0.001, 0.961, 2.319, -0.427, -1.465, -7.773, 2.785, 31.745,,,, 28.10,,, 108.648222, 34.258461, 17.649, 328.070, 387.400,,,,,,,,,
 20:09:43.492,COM5, 2024-08-16 20:09:44.964, 0.017, 0.008, 0.950, -0.122, 0.122, -1.343, -7.784, 2.736, 31.597,,,, 28.07,,, 108.648222, 34.258461, 17.649, 328.070, 387.400,,,,,,,,,
 20:09:43.601,COM5, 2024-08-16 20:09:45.064, -0.037, -0.039, 1.075, -0.488, 0.732, -1.404, -7.949, 2.758, 31.459,,,, 28.12,,, 108.648217, 34.258468, 17.556, 328.380, 387.400,,,,,,,,,
 20:09:43.695,COM5, 2024-08-16 20:09:45.185, 0.004, 0.004, 0.998, 1.282, -0.427, -1.709, -7.894, 2.692, 31.295,,,, 28.09,,, 108.648217, 34.258468, 17.556, 328.380, 387.400,,,,,,,,,
 20:09:43.803,COM5, 2024-08-16 20:09:45.239, 0.030, -0.042, 0.975, -0.366, -0.183, -1.221, -7.899, 2.648, 31.152,,,, 28.09,,, 108.648211, 34.258475, 17.445, 328.680, 387.400,,,,,,,,,
 20:09:43.896,COM5, 2024-08-16 20:09:45.370, 0.004, -0.031, 0.983, 1.953, 0.183, -0.854, -7.932, 2.620, 31.042,,,, 28.09,,, 108.648208, 34.258479, 17.205, 328.860, 387.400,,,,,,,,,
 20:09:43.989,COM5, 2024-08-16 20:09:45.470, 0.043, -0.012, 1.023, 1.099, -1.343, -1.343, -7.894, 2.604, 30.921,,,, 28.07,,, 108.648206, 34.258483, 17.205, 329.000, 387.400,,,,,,,,,
 20:09:44.098,COM5, 2024-08-16 20:09:45.585, -0.015, -0.042, 1.046, 0.488, 1.099, -0.488, -7.905, 2.549, 30.828,,,, 28.07,,, 108.648206, 34.258483, 17.205, 329.000, 387.400,,,,,,,,,
 20:09:44.191,COM5, 2024-08-16 20:09:45.685, -0.076, -0.071, 1.020, 0.610, 1.648, -0.488, -7.844, 2.719, 30.795,,,, 28.09,,, 108.648200, 34.258490, 17.019, 329.230, 387.500,,,,,,,,,
 20:09:44.300,COM5, 2024-08-16 20:09:45.769, 0.056, -0.061, 1.023, 1.770, -2.625, -1.038, -7.872, 2.703, 30.707,,,, 28.10,,, 108.648200, 34.258490, 17.019, 329.230, 387.500,,,,,,,,,
 20:09:44.393,COM5, 2024-08-16 20:09:45.869, 0.028, -0.021, 0.987, -0.061, 0.000, -0.793, -7.866, 2.505, 30.613,,,, 28.10,,, 108.648195, 34.258497, 16.723, 329.380, 387.500,,,,,,,,,
 20:09:44.502,COM5, 2024-08-16 20:09:45.989, -0.046, -0.083, 1.054, -0.366, 1.892, -0.671, -7.921, 2.505, 30.586,,,, 28.09,,, 108.648195, 34.258497, 16.723, 329.380, 387.500,,,,,,,,,
 20:09:44.595,COM5, 2024-08-16 20:09:46.089, -0.016, -0.068, 1.073, 0.122, 1.343, -0.977, -7.965, 2.664, 30.443,,,, 28.10,,, 108.648190, 34.258504, 16.223, 329.520, 387.500,,,,,,,,,
 20:09:44.689,COM5, 2024-08-16 20:09:46.170, 0.046, 0.002, 0.948, 3.296, -0.183, -0.671, -7.844, 2.703, 30.355,,,, 28.09,,, 108.648190, 34.258504, 16.223, 329.520, 387.500,,,,,,,,,
 20:09:44.798,COM5, 2024-08-16 20:09:46.270, 0.009, -0.021, 0.900, -1.587, -3.479, -0.305, -7.751, 2.582, 30.317,,,, 28.09,,, 108.648185, 34.258511, 15.853, 329.690, 387.500,,,,,,,,,
 20:09:44.892,COM5, 2024-08-16 20:09:46.390, 0.024, -0.040, 0.998, -2.319, 0.000, -1.282, -7.993, 2.313, 30.223,,,, 28.13,,, 108.648185, 34.258511, 15.853, 329.690, 387.500,,,,,,,,,
 20:09:44.984,COM5, 2024-08-16 20:09:46.490, -0.060, -0.033, 1.111, 1.587, 4.700, -0.244, -8.163, 2.472, 30.135,,,, 28.10,,, 108.648181, 34.258518, 15.575, 329.780, 387.500,,,,,,,,,
 20:09:45.093,COM5, 2024-08-16 20:09:46.570, -0.081, -0.014, 0.938, -2.930, 1.526, 0.854, -8.223, 2.933, 30.196,,,, 28.09,,, 108.648181, 34.258518, 15.575, 329.780, 387.500,,,,,,,,,
 20:09:45.186,COM5, 2024-08-16 20:09:46.670, 0.011, -0.168, 1.068, -0.244, -2.380, -1.526, -8.454, 2.933, 30.179,,,, 28.10,,, 108.648176, 34.258525, 15.464, 329.950, 387.500,,,,,,,,,
 20:09:45.296,COM5, 2024-08-16 20:09:46.789, 0.169, 0.054, 0.851, 4.456, -6.897, -1.465, -8.080, 2.390, 29.982,,,, 28.12,,, 108.648176, 34.258525, 15.464, 329.950, 387.500,,,,,,,,,
