Longitude,Latitude,Altitude,Timestamp
34.2587077,108.6482925,393.135,293.500999999989
34.2587096,108.6482966,393.15,293.600999999966
34.2587115,108.6483009,393.171,293.701000000001
34.2587135,108.6483049,393.189,293.800999999978
34.2587155,108.648309,393.2,293.901000000013
34.2587175,108.6483131,393.21,294.000999999989
34.2587195,108.6483173,393.239,294.100999999966
34.2587215,108.6483214,393.263,294.201000000001
34.2587236,108.6483257,393.288,294.300999999978
34.2587256,108.6483299,393.304,294.401000000013
34.2587277,108.6483342,393.327,294.500999999989
34.2587297,108.6483385,393.349,294.600999999966
34.2587318,108.6483428,393.378,294.701000000001
34.2587338,108.6483471,393.399,294.800999999978
34.2587359,108.6483514,393.422,294.901000000013
34.258738,108.6483558,393.44,295.000999999989
34.2587401,108.6483602,393.466,295.100999999966
34.2587421,108.6483646,393.481,295.201000000001
34.2587443,108.6483691,393.502,295.300999999978
34.2587464,108.6483734,393.517,295.401000000013
34.2587486,108.6483779,393.533,295.500999999989
34.2587507,108.6483822,393.543,295.600999999966
34.2587529,108.6483867,393.56,295.701000000001
34.2587551,108.6483911,393.572,295.800999999978
34.2587573,108.6483955,393.579,295.901000000013
34.2587595,108.6483999,393.589,296.000999999989
34.2587618,108.6484043,393.603,296.100999999966
34.258764,108.6484086,393.604,296.201000000001
34.2587663,108.648413,393.606,296.300999999978
34.2587685,108.6484174,393.61,296.401000000013
34.2587707,108.6484218,393.622,296.500999999989
34.258773,108.6484261,393.624,296.600999999966
34.2587752,108.6484304,393.628,296.701000000001
34.2587775,108.6484347,393.623,296.800999999978
34.2587798,108.648439,393.624,296.901000000013
34.258782,108.6484433,393.623,297.000999999989
34.2587843,108.6484476,393.627,297.100999999966
34.2587866,108.6484518,393.619,297.201000000001
34.2587889,108.6484561,393.612,297.300999999978
34.2587912,108.6484604,393.61,297.401000000013
34.2587935,108.6484648,393.616,297.500999999989
34.2587957,108.6484691,393.61,297.600999999966
34.2587979,108.6484735,393.609,297.701000000001
34.2588001,108.6484778,393.6,297.800999999978
34.2588022,108.6484822,393.599,297.901000000013
34.2588043,108.6484865,393.594,298.000999999989
34.2588064,108.648491,393.591,298.100999999966
34.2588085,108.6484953,393.582,298.201000000001
34.2588106,108.6484997,393.581,298.300999999978
34.2588127,108.6485041,393.576,298.401000000013
34.2588148,108.6485085,393.573,298.500999999989
34.2588169,108.648513,393.563,298.600999999966
34.2588189,108.6485175,393.562,298.701000000001
34.258821,108.6485219,393.554,298.800999999978
34.2588231,108.6485264,393.545,298.901000000013
34.2588251,108.6485308,393.538,299.000999999989
34.2588272,108.6485353,393.525,299.100999999966
34.2588292,108.6485397,393.51,299.201000000001
34.2588313,108.6485443,393.505,299.300999999978
34.2588333,108.6485487,393.495,299.401000000013
34.2588354,108.6485532,393.488,299.500999999989
34.2588375,108.6485577,393.483,299.600999999966
34.2588396,108.6485623,393.478,299.701000000001
34.2588416,108.6485668,393.468,299.800999999978
34.2588437,108.6485713,393.465,299.901000000013
34.2588459,108.6485758,393.465,300.000999999989
34.258848,108.6485804,393.464,300.100999999966
34.2588501,108.6485849,393.457,300.201000000001
34.2588523,108.6485895,393.459,300.300999999978
34.2588545,108.648594,393.452,300.401000000013
34.2588566,108.6485986,393.459,300.500999999989
34.2588589,108.6486032,393.456,300.600999999966
34.2588611,108.6486077,393.453,300.701000000001
34.2588633,108.6486122,393.447,300.800999999978
34.2588655,108.6486168,393.454,300.901000000013
34.2588678,108.6486213,393.458,301.000999999989
34.25887,108.6486258,393.455,301.100999999966
34.2588723,108.6486302,393.447,301.201000000001
34.2588746,108.6486347,393.444,301.300999999978
34.2588768,108.6486391,393.442,301.401000000013
34.2588791,108.6486436,393.443,301.500999999989
34.2588814,108.6486481,393.434,301.600999999966
34.2588837,108.6486526,393.433,301.701000000001
34.258886,108.648657,393.429,301.800999999978
34.2588883,108.6486615,393.432,301.901000000013
34.2588906,108.648666,393.44,302.000999999989
34.2588928,108.6486705,393.437,302.100999999966
34.2588951,108.6486749,393.441,302.201000000001
34.2588974,108.6486794,393.442,302.300999999978
34.2588997,108.6486838,393.443,302.401000000013
34.2589021,108.6486883,393.441,302.500999999989
34.2589044,108.6486928,393.438,302.600999999966
34.2589067,108.6486973,393.439,302.701000000001
34.258909,108.6487017,393.439,302.800999999978
34.2589114,108.6487062,393.432,302.901000000013
34.2589137,108.6487106,393.404,303.000999999989
34.258916,108.6487151,393.403,303.100999999966
34.2589184,108.6487195,393.373,303.201000000001
34.2589207,108.648724,393.383,303.300999999978
34.2589231,108.6487284,393.365,303.401000000013
34.2589254,108.6487329,393.362,303.500999999989
34.2589278,108.6487373,393.352,303.600999999966
34.2589301,108.6487417,393.353,303.701000000001
