Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Timestamp
-2.7467,2.4445,-0.7233,0.0259,0.0125,1.0755,297.401000000013
1.6572,0.119,-0.1465,-0.0302,0.0073,0.9247,297.500999999989
3.1678,-1.1444,-1.6388,-0.0049,0.0241,1.0056,297.600999999966
-4.5686,-2.0875,-2.5269,0.0507,0.0262,0.9415,297.701000000001
0.1282,3.1678,-2.3164,0.0034,-0.0067,0.9687,297.800999999978
1.822,-1.2818,-2.2614,0.0037,-0.0021,1.0642,297.901000000013
-1.6205,-1.4466,-1.1994,0.0168,-0.0156,0.9726,298.000999999989
-0.1465,1.5198,-1.5473,0.0308,-0.0055,0.9809,298.100999999966
-0.1007,3.003,-1.7396,-0.0189,0.0116,1.0306,298.201000000001
1.8769,-1.3276,-1.3733,-0.0079,-0.0217,1.0038,298.300999999978
-1.2085,-3.1861,-1.529,0.0003,0.0058,0.9989,298.401000000013
-0.998,-2.0875,-1.2543,0.0519,0.0555,0.9619,298.500999999989
0,3.5524,-0.5585,0.0266,0.0174,0.9763,298.600999999966
-4.1749,2.3072,-1.648,-0.0082,0.0134,1.0651,298.701000000001
1.3184,-0.2838,-0.9522,-0.0107,-0.0162,0.8686,298.800999999978
3.0671,-1.0071,-1.0346,-0.0516,0.0513,1.1298,298.901000000013
-4.7609,-3.2868,-1.4557,0.0354,-0.0186,0.8872,299.000999999989
1.5931,2.8657,-0.1099,0.0336,0.0134,0.9793,299.100999999966
1.0163,1.6022,-0.4028,-0.0052,0.0433,1.0016,299.201000000001
-3.4516,0.6409,-0.6043,0,-0.0415,0.9919,299.300999999978
-0.0549,-1.8677,-0.7508,-0.0128,0.0064,1.0044,299.401000000013
1.062,0.2289,0.6043,-0.0168,0.0116,1.0947,299.500999999989
-1.8128,0.119,0.2564,-0.0061,-0.0494,0.9207,299.600999999966
4.1383,0.824,1.2268,-0.0073,0.0571,0.9668,299.701000000001
0.2564,2.0325,0.4852,-0.0302,0.0024,1.052,299.800999999978
0.4761,-3.0763,0.3571,-0.0528,0.0241,1.044,299.901000000013
-0.7782,-2.6551,1.5839,0.0165,0.0354,1.0071,300.000999999989
1.8677,1.3459,0.998,0.0204,-0.0165,0.8829,300.100999999966
-2.1699,3.4333,1.7762,-0.0232,0.0253,1.1277,300.201000000001
-3.5066,-1.9044,0.3296,-0.0671,-0.0336,0.8911,300.300999999978
2.2889,-0.6317,0.2014,-0.0168,-0.0131,1.156,300.401000000013
-1.0987,0.3113,0.998,-0.007,0.0287,1.0083,300.500999999989
6.2624,-2.6002,1.4283,-0.033,0.0253,0.9146,300.600999999966
-2.8382,-2.0966,0.9796,-0.0098,0.0201,1.0196,300.701000000001
1.6663,2.9298,-1.5107,-0.0528,0.0082,0.9751,300.800999999978
-1.9501,1.1261,0.8515,-0.0232,-0.0043,1.1512,300.901000000013
3.296,-4.8891,1.767,-0.0409,0.0018,0.8515,301.000999999989
2.3438,-0.8148,0.3845,-0.0079,0.0436,1.0254,301.100999999966
-5.53,-0.7233,0.5768,0.0641,0.0284,0.9302,301.201000000001
-1.3825,2.4354,0.3296,-0.0394,-0.025,1.1286,301.300999999978
4.4679,-1.5656,1.1078,-0.0201,0.0464,1.0254,301.401000000013
1.5839,0.0641,0.7874,-0.0055,-0.0089,0.9494,301.500999999989
0.5951,-0.7416,-0.0458,-0.004,0.015,0.9995,301.600999999966
-3.3509,-2.9023,0.2289,-0.0089,0.0171,1.045,301.701000000001
1.2543,3.946,0.4852,0.0168,0.0018,0.9799,301.800999999978
2.0692,0.9796,1.6663,-0.0168,0.0034,1.0678,301.901000000013
-1.4008,-1.7945,0.4852,-0.0452,-0.0137,0.8893,302.000999999989
1.7304,-0.3754,0.1007,0.0357,0.0235,1.0053,302.100999999966
-3.1495,2.5086,0.8515,-0.0119,0.0061,1.0694,302.201000000001
1.9501,-1.1078,0.7233,-0.036,-0.0134,0.8853,302.300999999978
-0.7782,-2.4903,1.0529,0.0125,0.0275,1.0718,302.401000000013
-2.884,2.8108,-0.0183,0.0137,-0.0131,0.8963,302.500999999989
-0.7508,1.0529,0.5951,-0.0195,-0.0073,1.0459,302.600999999966
-1.2452,-0.4028,-0.0549,-0.0217,0.0122,0.998,302.701000000001
1.355,-2.765,0.4212,0.0043,0.018,0.8805,302.800999999978
2.9298,3.6256,0.3571,0.0018,0.0159,1.005,302.901000000013
0.7416,-0.2014,0.7508,0.0055,0.007,1.0251,303.000999999989
-4.0925,-0.293,0.3113,-0.0214,-0.0064,0.8905,303.100999999966
4.9715,1.0712,0.4669,0.0006,0.0232,0.9723,303.201000000001
-6.1892,0.6958,0.7691,-0.0244,-0.0043,1.0715,303.300999999978
1.2909,-2.7284,0.5036,0.0165,-0.0146,0.7694,303.401000000013
3.8728,0.7691,0.3571,-0.0223,0.0394,1.138,303.500999999989
-3.3692,1.1719,0.2197,-0.0119,0.007,0.9998,303.600999999966
1.1628,-1.4924,-0.238,-0.0159,0.0015,0.9677,303.701000000001
4.0468,-0.8972,0.7599,0.0156,0.0513,1.0373,303.800999999978
-3.9918,0.8972,-0.0641,0.0095,0,1.0489,303.901000000013
-2.1973,-0.119,0,-0.0024,-0.0571,0.9146,304.000999999989
1.2452,1.4283,-0.238,-0.0336,0.0098,1.0743,304.100999999966
0.3937,-1.767,0.3113,0.0049,0.0162,0.9958,304.201000000001
2.1058,0.8148,-0.3662,-0.0165,-0.0101,0.9742,304.300999999978
2.0142,-0.2014,-0.5493,0.0192,0.0381,1.0611,304.401000000013
-4.4038,-1.1536,-0.1373,-0.011,0.0162,0.9043,304.500999999989
-0.9888,-1.1994,-0.943,0.0092,-0.0101,1.0309,304.600999999966
-3.2319,0.412,-0.119,0.0018,0.0391,1.0642,304.701000000001
-1.4832,2.4628,0.0092,-0.0018,-0.0647,0.9809,304.800999999978
2.5452,-1.6663,-0.2106,-0.0098,-0.0363,0.9165,304.901000000013
-0.412,-1.6205,-0.7691,-0.0049,0.0562,1.0889,305.000999999989
-0.2197,-0.119,-0.531,0.0217,-0.0415,0.9622,305.100999999966
4.4679,2.8016,0.3662,-0.0204,-0.0012,1.0968,305.201000000001
-2.6917,-1.8677,-0.412,0.0095,-0.011,1.0785,305.300999999978
0.4303,1.4557,-1.2452,-0.032,-0.0238,0.9064,305.401000000013
2.472,-0.6958,-0.0641,0.0333,0.0705,1.0446,305.500999999989
0.7965,-0.4486,-0.3479,-0.0201,-0.0241,0.9803,305.600999999966
-0.0275,-0.238,-0.9888,0.0543,0.0027,0.9867,305.701000000001
-0.6226,2.298,-0.412,-0.0146,0.0131,0.9912,305.800999999978
-0.1923,0.1648,0.1007,-0.0375,-0.0183,0.9317,305.901000000013
0.1099,-3.003,-0.6043,0.0031,0.0266,1.0205,306.000999999989
-5.2278,1.0712,-0.293,0.0171,-0.029,1.0407,306.100999999966
1.2085,3.1495,-0.5585,-0.022,-0.015,0.9571,306.201000000001
5.4201,-3.4333,-0.174,-0.0168,0.0391,1.0553,306.300999999978
-3.0122,-2.5636,-0.0275,0.0043,0.0101,0.9677,306.401000000013
1.3184,3.415,0.0732,0.0671,0.0311,0.9812,306.500999999989
-0.9888,2.9115,0.1831,-0.0369,0.0256,1.1298,306.600999999966
-2.1149,-0.0458,-0.3021,-0.0531,-0.0168,0.9729,306.701000000001
3.6531,-4.5228,-0.531,0.0067,0.0107,0.9601,306.800999999978
1.6297,0.3204,0.0824,0.0235,0.0259,1.0309,306.901000000013
-1.7396,-1.4924,0,0.0397,-0.0122,0.9204,307.000999999989
2.298,2.6826,0.3113,-0.0296,0.0177,1.0752,307.100999999966
-2.4812,-0.9796,0.3388,-0.0162,0.0198,1.0028,307.201000000001
-1.7487,0.3479,-0.6684,-0.0116,-0.0287,0.9467,307.300999999978
0.3754,-1.9501,-0.2838,-0.0165,0.0302,1.0193,307.401000000013
-2.5178,-1.7121,-0.4028,0.0031,-0.0021,1.0169,307.500999999989
3.058,-1.2085,-0.1923,0.0452,0.014,0.9278,307.600999999966
2.3072,3.1587,0.3754,-0.0031,0.0299,0.9235,307.701000000001
-1.822,-0.9339,-0.4761,-0.0278,0.0043,1.1487,307.800999999978
-4.2482,-2.3255,-0.8423,0.0049,-0.0223,0.8499,307.901000000013
2.8657,-0.8606,-0.2747,0.0092,0.0671,1.0755,308.000999999989
0.6226,2.9756,0.6043,0.014,-0.025,0.9964,308.100999999966
1.2909,-1.7121,-0.7691,-0.0366,0.0052,0.976,308.201000000001
2.1973,-1.6022,-0.4578,0.0244,0.0259,0.9818,308.300999999978
-6.6195,-1.1994,-0.4669,0.0031,-0.0436,1.0837,308.401000000013
-0.0824,0.705,-0.1373,0.0229,-0.0101,0.9583,308.500999999989
3.5157,0.4212,0.3388,0.0052,0.0452,1.0135,308.600999999966
-1.6114,0.6317,-0.1556,-0.0146,-0.0095,0.983,308.701000000001
1.4557,-2.5819,-0.5493,-0.0055,-0.0037,0.9885,308.800999999978
-1.5473,0.2014,-0.293,0.0354,0.0146,1.0901,308.901000000013
-0.531,3.6622,0.412,0.0293,-0.004,0.9799,309.000999999989
1.3916,-0.9247,0.5585,-0.065,0.0058,1.0059,309.100999999966
-1.3642,-2.2614,0.4303,0.0153,0.0137,0.9861,309.201000000001
0.2655,3.177,-0.0732,0.0055,0.0067,0.9503,309.300999999978
-0.0366,0.7691,-0.3388,-0.0342,-0.0067,1.0913,309.401000000013
2.3988,-1.9318,-0.2197,0.0015,0.0058,0.9604,309.500999999989
3.4333,0.1465,-0.5402,-0.0189,0.0284,1.0401,309.600999999966
-1.941,-1.6114,-1.0254,0.018,0.0024,0.9345,309.701000000001
-4.3855,0.1007,-1.3459,0.0266,-0.0061,1.1045,309.800999999978
0.8606,0.6043,-0.6867,0.0281,0.0275,0.9717,309.901000000013
3.1495,0.824,-0.293,-0.0003,0.036,1.0025,310.000999999989
-0.5402,1.0529,-0.5676,0,-0.004,0.9519,310.100999999966
0.6592,0.174,-0.8148,-0.0208,-0.0064,1.0456,310.201000000001
-5.7131,-1.0712,-0.9705,0.0363,-0.0217,1.015,310.300999999978
3.2319,4.0376,0.2014,0.0284,0.0168,0.9738,310.401000000013
0.1282,1.5931,-0.5768,-0.0415,0.0104,0.9693,310.500999999989
2.3164,-3.2685,-1.1628,-0.0168,0.0546,0.9839,310.600999999966
-2.6093,-0.8789,-1.41,0.0134,-0.0266,1.0514,310.701000000001
0.3662,0.3479,-0.2747,0.0565,0.0034,0.878,310.800999999978
2.3896,4.7975,-0.3296,-0.0198,0.0336,1.1261,310.901000000013
-5.8046,-4.6602,-1.5107,-0.029,-0.0592,0.7971,311.000999999989
0.119,-2.3347,-0.9796,0.015,0.0269,1.1042,311.100999999966
-0.3571,-0.5219,-0.0824,0.0418,-0.0104,0.9568,311.201000000001
3.2411,1.5748,-0.0092,-0.0146,0.0482,0.9662,311.300999999978
0.6592,0.1923,-0.4669,-0.0073,0.0003,1.0086,311.401000000013
-0.9247,0.0824,-0.6409,-0.0195,0.0073,1.1176,311.500999999989
1.3367,-1.4924,-1.1994,0.0052,0.0024,0.9696,311.600999999966
1.5015,-0.1099,-0.1373,0.0537,0.0171,0.9555,311.701000000001
-2.7558,2.3713,0.0732,-0.014,-0.0015,1.0309,311.800999999978
-1.6663,-0.7965,-1.236,-0.0119,0.0089,0.9757,311.901000000013
1.0254,-2.7833,0.2197,0.0159,0.0061,0.9931,312.000999999989
0.6684,3.122,0.8789,-0.0085,-0.0143,1.0047,312.100999999966
1.0804,-1.3459,-0.2838,0.0046,-0.0024,0.9247,312.201000000001
-4.0376,0.4761,0.0458,-0.0125,-0.0098,0.976,312.300999999978
-2.0051,-2.2248,0.3754,-0.0009,0.0168,1.073,312.401000000013
0.8515,-0.2289,0.5768,0.0238,0.0192,0.9699,312.500999999989
2.7741,1.7945,1.0712,-0.0027,0.0085,0.9268,312.600999999966
-0.7416,-1.7212,0.2106,-0.062,0.0076,1.0282,312.701000000001
-2.1424,-3.2228,-0.293,0.0183,0.0146,0.9876,312.800999999978
4.0193,4.8616,0.7508,0.0351,-0.0107,0.9815,312.901000000013
-0.3113,0.9156,1.0071,-0.0504,0.0348,1.1078,313.000999999989
-1.7121,-1.6388,0.2472,-0.0168,-0.025,0.9241,313.100999999966
-1.2635,-0.6226,0.3662,0.0113,0.0095,0.9314,313.201000000001
-6.9765,1.0895,0.3204,0.0018,-0.0061,1.1438,313.300999999978
1.3367,1.3184,0.9705,0.0034,-0.0223,0.9201,313.401000000013
6.9124,-1.8036,1.4924,-0.0501,0.0397,0.9903,313.500999999989
-1.8494,-1.6755,-0.1007,0.0082,-0.0345,0.943,313.600999999966
-1.355,1.1719,-0.2197,0.0302,0.0119,1.0819,313.701000000001
-0.9522,-0.0549,0.7233,-0.0171,0.0119,0.9992,313.800999999978
1.8036,-0.5219,0.0366,-0.0119,0.0104,1.0364,313.901000000013
-0.531,-1.8952,0.1007,0.0226,0.0037,0.9717,314.000999999989
1.3733,0.4303,-0.0824,-0.0031,-0.0171,0.9323,314.100999999966
0.2289,-0.0732,-1.0071,0.0275,-0.0189,0.9622,314.201000000001
-0.7874,2.9481,-0.5585,-0.0012,-0.0192,1.0633,314.300999999978
-0.9888,-2.6551,-0.9522,-0.0238,-0.0272,1.0263,314.401000000013
2.9115,-2.234,-0.2472,0.0198,0,0.9378,314.500999999989
1.5381,2.4537,0.0458,0.0385,-0.0018,1.0315,314.600999999966
-0.7141,3.2777,-0.8515,-0.0055,-0.0174,1.0154,314.701000000001
-0.6958,-1.5931,-0.6043,-0.0256,-0.011,1.0096,314.800999999978
-0.65,-1.1994,-0.7965,0.0201,-0.0165,0.9598,314.901000000013
0.1373,-0.3937,-0.174,0.0391,0.0153,1.0511,315.000999999989
-2.6551,1.9684,0.119,-0.0177,-0.0302,0.9433,315.100999999966
3.0488,0.9705,0.2838,0.0259,-0.0253,0.9387,315.201000000001
0.6867,2.7741,0.2655,-0.0024,0.0012,1.1161,315.300999999978
-2.7009,0.0092,-1.2177,-0.0403,-0.0052,1.0193,315.401000000013
5.063,-1.0163,0.2014,-0.0082,0.0095,0.9919,315.500999999989
0.1007,0.1831,-0.2106,0.0162,0.0168,1.1267,315.600999999966
-0.7141,0.9705,-0.0916,0.0287,-0.0201,0.8426,315.701000000001
3.4516,2.3621,2.0234,-0.0296,0.0327,1.0862,315.800999999978
-3.3784,-1.7121,0.6867,-0.051,-0.0323,0.9824,315.901000000013
-0.3479,-1.3367,1.9135,0.0134,0.0076,0.99,316.000999999989
1.2177,4.2756,1.8036,0.0082,-0.0092,0.9592,316.100999999966
-1.0254,0.943,0.7874,-0.0482,-0.0122,0.9885,316.201000000001
-1.117,-3.8728,0.3662,-0.065,-0.0229,1.0804,316.300999999978
0.3845,-4.8524,0.2655,0.0311,0.0031,0.839,316.401000000013
1.8036,3.2044,2.2431,0.0412,0.0122,1.0855,316.500999999989
-2.6734,2.4445,2.3438,-0.0204,-0.0443,0.8673,316.600999999966
0.7599,0.7782,1.2543,-0.0311,-0.0275,1.0453,316.701000000001
-2.9847,-0.0275,0.9339,-0.0391,-0.029,1.1264,316.800999999978
1.3184,-3.177,1.1811,-0.0189,-0.0165,0.856,316.901000000013
5.1546,-1.4832,1.3001,-0.0049,-0.0162,0.933,317.000999999989
-3.5157,-0.9888,0.4578,0.0153,0.0122,1.0428,317.100999999966
-5.237,1.2268,0.5402,0.0183,-0.0714,0.9418,317.201000000001
3.058,0.6958,1.6022,-0.0146,-0.0363,1.0337,317.300999999978
0.8423,0.4761,1.5015,0.007,-0.0211,0.9842,317.401000000013
0.1282,0.6409,1.0254,-0.0201,-0.0131,0.9064,317.500999999989
2.4628,-1.2818,0.8148,-0.011,-0.0073,0.9763,317.600999999966
-2.7009,0.0458,0.4028,-0.022,-0.0522,1.1744,317.701000000001
-2.9023,-1.1261,0.7416,0.0281,-0.0436,0.9027,317.800999999978
3.7172,3.0763,1.6114,0.0113,-0.0128,0.8777,317.901000000013
1.3642,0.5219,0.6226,-0.0323,-0.0073,1.1255,318.000999999989
-5.942,-1.9318,1.0071,-0.0238,-0.051,0.9583,318.100999999966
2.3072,-1.0529,2.1699,-0.011,-0.0204,0.9449,318.201000000001
1.0437,3.0305,3.1404,0.0067,-0.0046,1.0755,318.300999999978
-1.5931,1.5381,3.7355,-0.0412,-0.0198,0.9619,318.401000000013
-1.1078,-0.0824,4.5228,-0.0348,-0.0519,0.9531,318.500999999989
-0.6958,-3.3601,4.1932,-0.0534,-0.0461,0.9742,318.600999999966
1.822,-1.8494,5.7588,-0.0027,-0.0134,0.99,318.701000000001
-0.5402,1.8494,6.6561,-0.0458,-0.0229,0.994,318.800999999978
-0.8148,-0.2838,6.9582,-0.0763,-0.0592,0.9214,318.901000000013
-0.3021,-0.7965,6.9491,-0.0443,-0.0302,1.0163,319.000999999989
-0.7416,-0.4578,7.5442,-0.0372,-0.0494,1.0468,319.100999999966
-2.3713,-0.3204,8.0477,-0.0372,-0.0363,0.961,319.201000000001
2.6551,1.8128,8.3682,-0.0845,-0.0189,0.9549,319.300999999978
0.3845,-1.0895,8.1027,-0.0696,-0.0418,1.0743,319.401000000013
-0.4944,-0.0366,9.7232,-0.0458,-0.0262,0.9928,319.500999999989
1.0254,1.1994,10.5289,-0.069,-0.0192,1.0147,319.600999999966
1.1353,-0.0092,10.6845,-0.0784,-0.0342,0.932,319.701000000001
2.1058,-0.8881,11.6184,-0.0937,-0.0122,1.0312,319.800999999978
-1.3276,0.4395,11.9846,-0.0613,-0.0244,0.997,319.901000000013
-0.8606,1.3276,12.6804,-0.0717,-0.0195,0.969,320.000999999989
0.8515,1.5015,13.9439,-0.1062,-0.0266,0.9757,320.100999999966
0.2655,-0.0549,13.9714,-0.1337,-0.0391,1.0047,320.201000000001
-0.9522,-2.5452,13.8707,-0.0958,-0.0119,1.0434,320.300999999978
-0.2106,-0.119,14.594,-0.047,-0.022,0.9055,320.401000000013
1.9044,2.8657,14.7221,-0.0903,-0.0015,1.0181,320.500999999989
-2.4537,-0.293,15.6377,-0.1508,-0.0223,1.0312,320.600999999966
-0.3845,-2.2614,14.6397,-0.1157,-0.047,0.9662,320.701000000001
0.9156,-0.3662,15.9307,-0.0577,0,0.9754,320.800999999978
-0.3479,1.5656,16.3976,-0.0848,-0.0299,0.9653,320.901000000013
0.3388,1.886,16.7364,-0.1068,-0.0027,1.0172,321.000999999989
-3.1587,1.6938,15.9032,-0.1297,-0.0461,1.0108,321.100999999966
-0.3845,-2.0692,15.7933,-0.1315,-0.004,1.0401,321.201000000001
-2.6002,-2.8474,16.5166,-0.0739,-0.0253,0.9992,321.300999999978
1.8677,1.1536,16.4617,-0.0671,-0.0269,0.9238,321.401000000013
0.8606,-0.4669,16.5075,-0.1147,0.0266,1.0114,321.500999999989
1.6663,1.062,16.3152,-0.0751,-0.022,0.9116,321.600999999966
-0.8698,2.2889,16.0039,-0.1166,-0.0354,1.0837,321.701000000001
-1.8494,-0.8789,15.0243,-0.1163,-0.0375,0.9613,321.800999999978
2.3713,-1.7853,15.5553,-0.1056,-0.0064,1.0294,321.901000000013
-1.7029,-1.1811,15.3172,-0.0955,0,1.0343,322.000999999989
-0.7416,-0.5219,14.7038,-0.04,-0.0018,0.9613,322.100999999966
0.7782,0.9522,15.2806,-0.0696,0.0165,0.9867,322.201000000001
-1.6297,1.2635,14.4108,-0.0931,0.0278,1.0242,322.300999999978
0.8698,0.65,14.0629,-0.0809,0.0531,0.998,322.401000000013
0.1373,-0.7141,14.3742,-0.1001,0.058,0.9961,322.500999999989
-0.4852,-1.1994,14.658,-0.0665,0.0842,0.9656,322.600999999966
1.0895,2.0325,15.1891,-0.0778,0.0778,0.9891,322.701000000001
-0.7782,2.8382,14.7404,-0.1245,0.0787,0.9543,322.800999999978
-0.7965,-3.0671,14.8412,-0.1074,0.0519,1.0413,322.901000000013
-2.0234,0.7599,15.7659,-0.0958,-0.047,0.9897,323.000999999989
0.9522,0.7599,15.1982,-0.079,0.0156,0.9397,323.100999999966
-0.6958,1.4924,15.2165,-0.1251,0.0098,1.015,323.201000000001
0,-1.4466,15.2348,-0.1254,-0.0104,0.9705,323.300999999978
0.7691,-1.941,15.6835,-0.0919,0.0388,0.9989,323.401000000013
0.4486,0.0458,15.2165,-0.0894,0.0549,1.0556,323.500999999989
-2.0417,1.3001,14.9419,-0.083,0.0122,0.9064,323.600999999966
0.5036,2.9572,14.0721,-0.1248,0.0177,0.9992,323.701000000001
-2.9664,-1.4283,12.4332,-0.0983,-0.0104,1.0898,323.800999999978
-1.5381,-0.9796,12.2227,-0.0687,-0.0082,1.0071,323.901000000013
-2.6643,0.4852,11.2796,-0.087,-0.0024,1.037,324.000999999989
-0.998,-4.1841,10.7212,-0.058,-0.014,0.8515,324.100999999966
-0.3021,-0.0275,10.3183,-0.0159,-0.0299,1.0233,324.201000000001
-2.591,1.9868,8.8443,-0.054,-0.0281,0.9787,324.300999999978
0.3662,-0.0275,7.2878,-0.0717,-0.0153,0.99,324.401000000013
0.6409,-1.355,7.0864,-0.0394,-0.0177,0.9815,324.500999999989
-0.4486,0.2655,7.0315,-0.0241,-0.014,0.9891,324.600999999966
-0.1465,1.0804,5.9877,-0.0415,-0.0208,0.976,324.701000000001
0.4944,-0.3388,5.0996,-0.0378,-0.0327,1.0105,324.800999999978
0.0183,-0.4303,4.5686,-0.0235,0.0012,0.9931,324.901000000013
-0.1465,0.7599,3.5249,-0.0171,-0.0174,1.0187,325.000999999989
-0.3296,-0.1923,2.9389,-0.0253,-0.015,0.997,325.100999999966
0.8057,-0.8606,2.8932,-0.0244,-0.0232,0.9729,325.201000000001
0.6684,0.0092,2.4537,-0.0073,-0.0168,1.0199,325.300999999978
-1.3367,0.3754,1.7304,0.0003,-0.0275,0.9735,325.401000000013
0.9705,0.2472,0.8789,-0.0073,-0.0131,1.0273,325.500999999989
0.2197,-0.7233,0.824,-0.029,-0.0171,0.9668,325.600999999966
0.5402,-1.5015,0.6958,0.0156,-0.014,1.0257,325.701000000001
-0.5219,1.0071,0.1465,0.0055,-0.0238,1.008,325.800999999978
0.7416,0,-0.1556,-0.0134,-0.0323,0.9699,325.901000000013
-0.4578,-0.9339,-0.0824,0.0104,-0.015,1.0251,326.000999999989
-0.0458,0.5036,-0.3021,0.0107,-0.0049,0.9943,326.100999999966
0.0549,0.8789,-0.4028,-0.0082,-0.0208,0.9867,326.201000000001
-0.119,-0.2564,-0.3388,-0.0049,-0.0101,1.0062,326.300999999978
0.0824,-1.6297,-0.4486,0.0034,-0.0214,0.9857,326.401000000013
-0.0916,1.2543,0.174,0.0153,-0.015,1.0025,326.500999999989
-0.0641,1.355,-0.1465,-0.0064,-0.0357,0.9778,326.600999999966
-0.0458,-0.4944,0.1099,-0.0235,-0.0211,1.0114,326.701000000001
0.1007,-0.9339,0.3479,-0.0076,-0.0299,0.9848,326.800999999978
0.5585,0.531,0.586,0.0262,-0.0247,1.0215,326.901000000013
-1.0346,0.3204,0.6684,-0.0061,-0.0262,0.9787,327.000999999989
0.7233,0.174,1.0163,-0.014,-0.0076,1.0068,327.100999999966
-0.1007,-0.3845,1.2085,-0.0104,-0.0357,0.9806,327.201000000001
0.0732,0.6684,1.6755,-0.0146,-0.0296,1.0123,327.300999999978
0.0916,0.531,1.8494,-0.015,-0.0363,0.9967,327.401000000013
0.4395,-0.4486,2.5819,-0.0323,-0.0241,0.9989,327.500999999989
1.117,-0.8332,2.9939,-0.0085,-0.0159,1.0044,327.600999999966
-0.3754,2.1424,3.3876,-0.0079,-0.0287,1.0056,327.701000000001
-0.7874,0.0366,3.0396,-0.0366,-0.0406,1.0025,327.800999999978
-0.3021,-3.6164,3.8179,-0.0366,-0.0235,1.0105,327.901000000013
-0.0275,0.4395,3.0213,0.0021,-0.0388,1.0044,328.000999999989
1.2726,2.2889,4.5228,-0.0131,-0.0021,1.0269,328.100999999966
-0.8515,-0.1831,4.8708,-0.0586,-0.015,0.9638,328.201000000001
2.2248,1.3276,5.7955,-0.0317,-0.0073,0.9671,328.300999999978
-1.6755,-0.3754,4.8341,-0.0476,-0.0128,1.0639,328.401000000013
2.2523,-5.4018,4.1566,0.0034,-0.0119,1.0187,328.500999999989
-3.2228,3.296,6.3265,-0.0436,-0.0238,0.9995,328.600999999966
0.2747,0.1282,5.0081,-0.0488,-0.0247,0.9351,328.701000000001
1.3092,-2.0051,5.3102,-0.047,-0.0137,1.0059,328.800999999978
-1.0895,0.8972,5.2004,0.0061,-0.0232,1.0016,328.901000000013
-0.9613,2.2523,5.942,-0.0266,-0.0189,1.0047,329.000999999989
0.9156,1.1811,5.4659,-0.0461,0.0009,0.9967,329.100999999966
-0.1373,-0.3662,5.356,-0.0616,0.0189,0.9992,329.201000000001
0.3388,-1.2085,5.2461,-0.0336,0.0421,0.997,329.300999999978
-0.7691,-0.0549,5.5574,-0.0308,0.0381,1.0129,329.401000000013
1.3001,2.0417,5.6032,-0.0433,0.0601,1.0025,329.500999999989
0.2838,-0.0549,5.2828,-0.0516,0.069,1.0004,329.600999999966
0.1282,0.5768,4.8708,-0.0278,0.0717,1.0083,329.701000000001
-0.8789,-0.0092,4.2299,-0.0308,0.0748,1.0016,329.800999999978
1.0804,-1.0804,3.3784,-0.036,0.0818,1.0367,329.901000000013
-0.8057,-0.5127,3.7446,-0.0146,0.069,0.976,330.000999999989
-0.0732,1.2085,2.9115,-0.0089,0.0299,1.0001,330.100999999966
-0.2289,0.2838,2.0234,-0.0433,-0.0217,1.048,330.201000000001
0.5493,-2.6276,0.8057,-0.011,-0.0262,0.9876,330.300999999978
-1.5198,-0.705,0.6867,0.0281,-0.0162,0.997,330.401000000013
1.1536,1.6755,0.2655,-0.0095,0.0021,0.9915,330.500999999989
0.0549,-0.6684,0.3388,-0.0226,-0.0064,1.0309,330.600999999966
-0.3479,-1.355,-0.6134,-0.0085,-0.0125,0.9665,330.701000000001
0.0458,0.3662,-0.5951,0.0104,-0.0113,1.0019,330.800999999978
-0.3845,-0.9339,-1.1811,0.0153,-0.0281,0.9998,330.901000000013
-0.7324,-0.238,-1.3184,0,-0.029,0.9857,331.000999999989
0.0366,-0.6317,-1.7945,0.0372,-0.015,0.9857,331.100999999966
-0.4303,1.1078,-1.7304,0.0128,-0.0153,0.9992,331.201000000001
-0.412,-0.2564,-1.9868,-0.0021,-0.022,1.0123,331.300999999978
1.236,-1.2909,-1.9227,0.022,-0.0043,1.0288,331.401000000013
0.0092,0.0732,-1.886,0.0375,-0.033,0.9931,331.500999999989
-1.7487,0.1373,-1.6205,0.0061,-0.0208,0.9897,331.600999999966
1.7853,-0.8057,-2.1516,0.0073,-0.0381,0.9851,331.701000000001
3.8087,-0.2106,-2.0142,0.0354,-0.0208,1.0721,331.800999999978
2.4262,0.586,-2.298,0.0031,-0.0256,0.9854,331.901000000013
2.3621,-2.0142,-2.6917,0.0055,-0.0134,0.9418,332.000999999989
3.9277,0.9156,-3.5249,0.0403,-0.0027,1.0337,332.100999999966
-2.1882,1.9868,-3.3601,0.0574,-0.0064,1.0498,332.201000000001
-2.9298,0.998,-3.3876,-0.0186,-0.0262,1.0324,332.300999999978
1.0987,-0.7599,-3.2777,0.004,-0.0079,0.9229,332.401000000013
-0.943,-0.8606,-3.8728,0.0314,-0.0046,1.0916,332.500999999989
-2.4445,2.4262,-2.3713,0.08,-0.022,0.9046,332.600999999966
-0.7233,1.7304,-2.6643,-0.0171,-0.0058,1.0233,332.701000000001
0.1007,1.5015,-3.3326,0.004,-0.0238,0.9616,332.800999999978
0.7874,-1.355,-2.6002,0.0192,0.0482,1.0535,332.901000000013
0.9156,1.9318,-2.1149,0.0064,0.0018,0.9992,333.000999999989
0.7233,-0.8515,-2.7741,-0.0262,0.032,0.9732,333.100999999966
