Yaw,Pitch,Raw,Timestamp
338.34,-0.74,0.19,324.300999999978
337.61,-0.71,0.2,324.401000000013
336.9,-0.64,0.05,324.500999999989
336.2,-0.7,0.08,324.600999999966
335.59,-0.7,0.2,324.701000000001
335.08,-0.65,0.16,324.800999999978
334.62,-0.65,0.11,324.901000000013
334.26,-0.7,0.2,325.000999999989
333.97,-0.75,0.21,325.100999999966
333.68,-0.7,0.13,325.201000000001
333.43,-0.62,0.1,325.300999999978
333.25,-0.76,0.14,325.401000000013
333.16,-0.64,0.21,325.500999999989
333.08,-0.69,0.14,325.600999999966
333.01,-0.61,0,325.701000000001
332.98,-0.69,0.1,325.800999999978
333,-0.61,0.11,325.901000000013
333.01,-0.58,0.01,326.000999999989
333.04,-0.63,0.07,326.100999999966
333.08,-0.63,0.17,326.201000000001
333.12,-0.64,0.13,326.300999999978
333.16,-0.66,0,326.401000000013
333.15,-0.66,0.07,326.500999999989
333.16,-0.7,0.22,326.600999999966
333.15,-0.67,0.18,326.701000000001
333.11,-0.67,0.06,326.800999999978
333.06,-0.59,0.08,326.901000000013
332.99,-0.71,0.14,327.000999999989
332.89,-0.63,0.17,327.100999999966
332.77,-0.65,0.11,327.201000000001
332.6,-0.61,0.19,327.300999999978
332.42,-0.64,0.23,327.401000000013
332.16,-0.61,0.18,327.500999999989
331.87,-0.51,0.09,327.600999999966
331.52,-0.54,0.3,327.701000000001
331.22,-0.63,0.35,327.800999999978
330.85,-0.59,0.05,327.901000000013
330.52,-0.6,0.01,328.000999999989
330.08,-0.42,0.26,328.100999999966
329.59,-0.49,0.28,328.201000000001
329.02,-0.33,0.32,328.300999999978
328.52,-0.45,0.31,328.401000000013
328.11,-0.29,-0.08,328.500999999989
327.45,-0.61,0.19,328.600999999966
326.96,-0.68,0.22,328.701000000001
326.43,-0.52,0.02,328.800999999978
325.91,-0.63,0.06,328.901000000013
325.33,-0.7,0.29,329.000999999989
324.78,-0.58,0.45,329.100999999966
324.24,-0.57,0.44,329.201000000001
323.72,-0.53,0.34,329.300999999978
323.16,-0.59,0.32,329.401000000013
322.6,-0.48,0.52,329.500999999989
322.07,-0.45,0.53,329.600999999966
321.58,-0.42,0.55,329.701000000001
321.15,-0.47,0.56,329.800999999978
320.82,-0.35,0.5,329.901000000013
320.44,-0.39,0.41,330.000999999989
320.14,-0.45,0.51,330.100999999966
319.94,-0.46,0.58,330.201000000001
319.85,-0.45,0.3,330.300999999978
319.78,-0.57,0.22,330.401000000013
319.76,-0.49,0.4,330.500999999989
319.72,-0.48,0.32,330.600999999966
319.78,-0.55,0.21,330.701000000001
319.84,-0.53,0.22,330.800999999978
319.96,-0.54,0.16,330.901000000013
320.09,-0.58,0.14,331.000999999989
320.28,-0.57,0.04,331.100999999966
320.45,-0.58,0.18,331.201000000001
320.65,-0.6,0.14,331.300999999978
320.85,-0.51,0.01,331.401000000013
321.04,-0.52,0.04,331.500999999989
321.21,-0.67,0.09,331.600999999966
321.42,-0.52,0.02,331.701000000001
321.62,-0.11,0,331.800999999978
321.84,0.13,0.09,331.901000000013
322.12,0.39,-0.09,332.000999999989
322.46,0.77,0,332.100999999966
322.8,0.59,0.18,332.201000000001
323.13,0.3,0.35,332.300999999978
323.46,0.32,0.2,332.401000000013
323.85,0.27,0.14,332.500999999989
324.11,0,0.28,332.600999999966
324.37,-0.04,0.55,332.701000000001
324.7,-0.12,0.69,332.800999999978
324.97,0.02,0.59,332.901000000013
325.17,0.04,0.76,333.000999999989
325.45,0.1,0.74,333.100999999966
325.73,0.45,0.4,333.201000000001
325.94,0.53,0.4,333.300999999978
326.27,0.22,0.6,333.401000000013
326.55,0.46,0.31,333.500999999989
326.75,0.37,0.21,333.600999999966
326.98,0.43,0.24,333.701000000001
327.11,0.33,0.14,333.800999999978
327.21,0.36,0.28,333.901000000013
327.26,0.22,0.29,334.000999999989
327.24,0.36,0.28,334.100999999966
327.17,0.36,0.1,334.201000000001
327.07,0.51,0.13,334.300999999978
326.94,0.53,0.17,334.401000000013
326.87,0.55,0.11,334.500999999989
326.86,0.39,0.07,334.600999999966
326.88,0.45,0.06,334.701000000001
326.87,0.44,0.07,334.800999999978
326.87,0.45,0.01,334.901000000013
326.87,0.55,0.06,335.000999999989
326.9,0.51,0.04,335.100999999966
326.98,0.47,-0.02,335.201000000001
326.99,0.51,0.07,335.300999999978
327.01,0.47,0.06,335.401000000013
327.08,0.44,0,335.500999999989
327.09,0.41,0.03,335.600999999966
327.11,0.52,0,335.701000000001
327.17,0.49,-0.03,335.800999999978
327.22,0.4,0,335.901000000013
327.22,0.41,0.11,336.000999999989
327.28,0.52,0.11,336.100999999966
327.33,0.32,0.04,336.201000000001
327.37,0.4,0.04,336.300999999978
327.43,0.46,0.17,336.401000000013
327.48,0.37,0.19,336.500999999989
327.5,0.42,0.15,336.600999999966
327.51,0.59,0.22,336.701000000001
327.53,0.43,0.2,336.800999999978
327.57,0.47,0.39,336.901000000013
327.59,0.49,0.21,337.000999999989
327.62,0.55,0.28,337.100999999966
327.65,0.4,0.36,337.201000000001
327.61,0.43,0.4,337.300999999978
327.66,0.54,0.36,337.401000000013
327.69,0.31,0.3,337.500999999989
327.68,0.39,0.36,337.600999999966
327.7,0.46,0.43,337.701000000001
327.76,0.45,0.37,337.800999999978
327.78,0.35,0.27,337.901000000013
327.76,0.38,0.37,338.000999999989
327.81,0.47,0.45,338.100999999966
327.86,0.44,0.42,338.201000000001
327.87,0.33,0.39,338.300999999978
327.95,0.56,0.46,338.401000000013
327.94,0.35,0.39,338.500999999989
327.99,0.28,0.44,338.600999999966
327.99,0.52,0.58,338.701000000001
328.03,0.43,0.46,338.800999999978
328.02,0.34,0.54,338.901000000013
328.13,0.36,0.52,339.000999999989
328.18,0.41,0.57,339.100999999966
328.27,0.44,0.5,339.201000000001
328.37,0.54,0.56,339.300999999978
328.49,0.35,0.38,339.401000000013
328.55,0.43,0.52,339.500999999989
328.67,0.48,0.68,339.600999999966
328.73,0.52,0.67,339.701000000001
328.75,0.31,0.41,339.800999999978
328.84,0.32,0.3,339.901000000013
329.01,0.22,0.13,340.000999999989
329.02,0.37,0.28,340.100999999966
329.05,0.25,0.65,340.201000000001
329.2,0.06,0.62,340.300999999978
329.35,0.2,0.1,340.401000000013
329.41,0.24,-0.23,340.500999999989
329.43,0.26,-0.22,340.600999999966
329.41,0.3,0.07,340.701000000001
329.34,0.34,0.5,340.800999999978
329.27,0.42,0.37,340.901000000013
328.96,0.37,0.37,341.000999999989
328.51,0.39,0.24,341.100999999966
327.97,0.33,0.16,341.201000000001
327.42,0.27,0.02,341.300999999978
326.82,0.18,0.05,341.401000000013
326.31,0.26,0.03,341.500999999989
325.85,0.23,0.07,341.600999999966
325.57,0.13,0.11,341.701000000001
325.29,0.21,0.1,341.800999999978
325.02,0.25,0.16,341.901000000013
324.77,0.28,0.11,342.000999999989
324.46,0.29,0.06,342.100999999966
324.07,0.3,0.09,342.201000000001
323.61,0.26,0.08,342.300999999978
323.04,0.31,0.12,342.401000000013
322.35,0.32,0.24,342.500999999989
321.56,0.31,0.24,342.600999999966
320.63,0.27,0.17,342.701000000001
319.68,0.31,0.14,342.800999999978
318.72,0.28,0.11,342.901000000013
317.66,0.23,0.17,343.000999999989
316.57,0.2,0.17,343.100999999966
315.38,0.25,0.09,343.201000000001
314.16,0.26,0.01,343.300999999978
312.86,0.31,0.07,343.401000000013
311.57,0.27,0.09,343.500999999989
310.32,0.31,-0.04,343.600999999966
309.01,0.36,-0.04,343.701000000001
307.66,0.32,0.08,343.800999999978
306.22,0.38,0.21,343.901000000013
304.76,0.31,0.28,344.000999999989
303.2,0.3,0.2,344.100999999966
301.52,0.34,0.27,344.201000000001
299.83,0.35,0.27,344.300999999978
298.07,0.43,0.27,344.401000000013
296.31,0.47,0.28,344.500999999989
294.41,0.41,0.36,344.600999999966
292.39,0.52,0.53,344.701000000001
290.27,0.62,0.73,344.800999999978
288.07,0.6,0.7,344.901000000013
285.72,0.75,0.65,345.000999999989
283.16,0.89,0.56,345.100999999966
280.54,0.83,0.52,345.201000000001
277.88,0.75,0.5,345.300999999978
275.25,0.73,0.51,345.401000000013
272.66,0.75,0.58,345.500999999989
270.07,0.77,0.74,345.600999999966
267.57,0.84,0.69,345.701000000001
265.05,0.83,0.61,345.800999999978
262.62,0.76,0.51,345.901000000013
260.25,0.8,0.31,346.000999999989
257.9,0.78,0.25,346.100999999966
255.64,0.79,0.21,346.201000000001
253.45,0.8,0.1,346.300999999978
251.33,0.82,0.09,346.401000000013
249.32,0.77,0,346.500999999989
247.44,0.86,-0.01,346.600999999966
245.71,0.79,-0.04,346.701000000001
244.18,0.74,-0.1,346.800999999978
242.81,0.77,-0.23,346.901000000013
241.62,0.72,-0.26,347.000999999989
240.53,0.74,-0.27,347.100999999966
239.6,0.7,-0.29,347.201000000001
238.77,0.64,-0.43,347.300999999978
238.03,0.69,-0.43,347.401000000013
237.41,0.6,-0.41,347.500999999989
236.86,0.62,-0.49,347.600999999966
236.38,0.58,-0.56,347.701000000001
236.04,0.58,-0.54,347.800999999978
235.77,0.57,-0.5,347.901000000013
235.58,0.55,-0.57,348.000999999989
235.44,0.52,-0.59,348.100999999966
235.38,0.54,-0.69,348.201000000001
235.34,0.54,-0.68,348.300999999978
235.38,0.57,-0.69,348.401000000013
235.38,0.6,-0.64,348.500999999989
235.46,0.59,-0.67,348.600999999966
235.49,0.57,-0.72,348.701000000001
235.46,0.6,-0.75,348.800999999978
235.44,0.53,-0.71,348.901000000013
235.44,0.41,-0.65,349.000999999989
235.43,0.32,-0.64,349.100999999966
235.45,0.29,-0.72,349.201000000001
235.44,0.27,-0.79,349.300999999978
235.44,0.27,-0.81,349.401000000013
235.44,0.53,-0.79,349.500999999989
235.41,0.71,-0.79,349.600999999966
235.4,0.74,-0.84,349.701000000001
235.41,0.74,-0.83,349.800999999978
235.41,0.66,-0.77,349.901000000013
235.42,0.65,-0.78,350.000999999989
235.4,0.66,-0.81,350.100999999966
235.42,0.66,-0.82,350.201000000001
235.41,0.65,-0.8,350.300999999978
235.42,0.65,-0.79,350.401000000013
235.41,0.66,-0.8,350.500999999989
235.42,0.66,-0.8,350.600999999966
235.41,0.65,-0.76,350.701000000001
235.42,0.65,-0.75,350.800999999978
235.43,0.58,-0.78,350.901000000013
235.42,0.58,-0.76,351.000999999989
235.41,0.64,-0.78,351.100999999966
235.42,0.63,-0.82,351.201000000001
235.41,0.61,-0.8,351.300999999978
235.43,0.61,-0.78,351.401000000013
235.42,0.62,-0.78,351.500999999989
235.42,0.62,-0.79,351.600999999966
235.42,0.62,-0.79,351.701000000001
235.42,0.62,-0.8,351.800999999978
